URN,la_code,la_name,establishment_number,establishment_name,type_of_establishment,establishment_type_group,establishment_status,phase_of_education,statutory_low_age,statutory_high_age,official_sixth_form,gender,admissions_policy,religious_character,school_capacity,number_of_pupils,percentage_fsm,postcode,easting,northing,lsoa_code,msoa_code,gor_name,urban_rural,london_sub_region,laestab,idaci_quintile,inspection_number,inspection_type,inspection_start_date,publication_date,overall_effectiveness,ofsted_overall_label,category_of_concern,quality_of_education,behaviour_and_attitudes,personal_development,effectiveness_of_leadership_and_management,safeguarding_is_effective,sixth_form_provision,previous_inspection_start_date,previous_overall_effectiveness,previous_category_of_concern,previous_quality_of_education,ks4_attainment8,ks4_pct_grade4_eng_maths,ks4_pct_grade5_eng_maths,ks4_progress8,ks4_p8_lower_ci,ks4_p8_upper_ci,ks4_pct_in_p8_calc,ks4_pct_entering_ebacc,ks4_pct_achieving_ebacc,ks4_ebacc_aps,ks4_total_pupils,scap_school_places,scap_pupils_on_roll,scap_unfilled_places,scap_pct_unfilled,scap_pupils_over_capacity,scap_pct_over_capacity,scap_utilisation_pct,sf_capacity,sf_pupils_on_roll,sf_utilisation_pct,wf_pupils_fte,wf_qualified_teachers_fte,wf_teachers_fte,wf_pupil_to_qual_unqual_teacher_ratio,imd_score,imd_rank,imd_decile,idaci_score,idaci_decile,imd_education_score,imd_education_decile,ks4_attainment8_england_quartile,ks4_p8_category,idaci_pct_approx,intake_neighbourhood_gap
143794,888,Lancashire,4131.0,Southlands High School,Academy converter,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Non-selective,Does not apply,1050.0,931.0,27.1,PR7 2NJ,357160.0,416307.0,E01024943,E02005200,North West,Urban: Nearer to a major town or city,Not London,8884131.0,3.0,10314049,Requires Improvement S5 Reinspection Visit 1,2024-02-06,14/03/2024,3.0,Requires improvement,,3.0,2.0,3.0,2.0,Yes,9.0,01/12/2021,3.0,,3.0,39.1,46.3,29.6,-0.49,-0.71,-0.26,93.0,46.9,17.9,3.4,162.0,1100.0,931.0,169,15.36363636,0,0,84.6,,,,931.0,49.2,49.2,18.9,30.932,7833.0,3.0,0.533,3.0,35.72,3.0,Q1 (lowest),Below avg (-0.5 to -0.1),80.0,-52.9
143803,871,Slough,4800.0,St Joseph's Catholic High School,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,Roman Catholic,800.0,992.0,11.7,SL2 5HW,498170.0,180992.0,E01016520,E02003411,South East,Urban: Nearer to a major town or city,Not London,8714800.0,3.0,10200904,S5 Inspection,2022-05-10,05/07/2022,2.0,Good,,2.0,2.0,2.0,2.0,Yes,2.0,12/01/2016,2.0,,9.0,50.5,70.4,49.3,0.45,0.22,0.68,96.0,77.0,38.2,4.62,152.0,975.0,954.0,21,2.15384615,0,0,97.8,200.0,184.0,92.0,992.0,51.8,59.8,16.6,32.827,7023.0,3.0,0.441,4.0,34.064,3.0,Q3,Above avg (+0.1 to +0.5),70.0,-58.3
143808,936,Surrey,5408.0,de Stafford School,Academy converter,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Non-selective,,870.0,813.0,26.4,CR3 5YX,533647.0,156639.0,E01030846,E02006430,South East,Urban: Nearer to a major town or city,Not London,9365408.0,2.0,10322026,S5 Inspection,2024-06-12,07/07/2024,2.0,Good,,2.0,2.0,2.0,2.0,Yes,9.0,14/10/2015,2.0,,9.0,43.6,65.3,41.3,-0.11,-0.33,0.11,95.0,18.6,13.8,3.63,167.0,900.0,828.0,72,8,0,0,92.0,,,,813.0,43.5,46.1,17.6,6.016,29724.0,9.0,0.112,9.0,6.361,8.0,Q2,Below avg (-0.5 to -0.1),20.0,6.399999999999999
143812,359,Wigan,4034.0,Standish Community High School,Academy converter,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Non-selective,Does not apply,1300.0,1292.0,17.0,WN6 0NX,355485.0,410681.0,E01006315,E02001287,North West,Urban: Nearer to a major town or city,Not London,3594034.0,1.0,ITS448325,S5 Inspection,2014-11-19,11/12/2014,2.0,Good,,9.0,9.0,9.0,2.0,9,9.0,15/04/2010,2.0,,9.0,52.4,79.4,58.8,-0.07,-0.24,0.1,98.0,16.7,14.8,4.39,257.0,1300.0,1296.0,4,0.30769231,0,0,99.7,,,,1292.0,68.9,68.9,18.8,4.92,30981.0,10.0,0.081,10.0,4.27,9.0,Q4 (highest),Average (-0.1 to +0.1),10.0,7.0
143817,896,Cheshire West and Chester,4002.0,Queen's Park High School,Academy sponsor led,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,Does not apply,1080.0,785.0,28.8,CH4 7AE,340905.0,365622.0,E01018340,E02003807,North West,Urban: Nearer to a major town or city,Not London,8964002.0,3.0,10348357,S5 Inspection,2025-02-04,19/03/2025,,,,2.0,2.0,2.0,2.0,Yes,2.0,08/01/2020,2.0,,2.0,47.5,62.7,49.2,-0.04,-0.31,0.23,88.0,38.1,17.8,4.2,118.0,1107.0,763.0,344,31.07497742,0,0,68.9,121.0,107.0,88.4,785.0,46.79,46.99,16.7,11.095,23673.0,8.0,0.227,7.0,14.322,6.0,Q3,Average (-0.1 to +0.1),40.0,-11.2
143818,332,Dudley,4001.0,Thorns Collegiate Academy,Academy sponsor led,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Non-selective,Does not apply,1000.0,895.0,34.5,DY5 2NU,392152.0,285550.0,E01009719,E02002026,West Midlands,Urban: Nearer to a major town or city,Not London,3324001.0,4.0,10267300,Schools into Special Measures Visit 3,2024-03-12,01/05/2024,3.0,Requires improvement,,3.0,3.0,2.0,2.0,Yes,9.0,08/02/2022,4.0,SM,4.0,36.5,43.4,20.5,-0.52,-0.72,-0.32,97.0,41.0,7.3,2.95,205.0,1209.0,935.0,274,22.66335815,0,0,77.3,,,,895.0,49.8,51.8,17.3,17.639,16699.0,5.0,0.331,5.0,28.808,3.0,Q1 (lowest),Well below avg (<-0.5),60.0,-25.5
143844,855,Leicestershire,4023.0,The Winstanley School,Academy converter,Academies,Open,Secondary,11.0,16.0,Not applicable,Mixed,,,640.0,639.0,41.6,LE3 3BD,455190.0,302519.0,E01025667,E02005336,East Midlands,Urban: Nearer to a major town or city,Not London,8554023.0,5.0,10288354,Requires Improvement S5 Reinspection Visit 1,2023-09-12,01/11/2023,2.0,Good,,2.0,2.0,2.0,2.0,Yes,9.0,03/12/2019,3.0,,3.0,33.2,40.3,28.2,-0.8,-1.05,-0.55,98.0,42.7,14.5,2.92,124.0,600.0,640.0,0,0,40,6.66666667,106.7,,,,639.0,38.36,41.36,15.4,15.338,18946.0,6.0,0.288,6.0,23.386,4.0,Q1 (lowest),Well below avg (<-0.5),50.0,-8.399999999999999
143845,841,Darlington,4002.0,Wyvern Academy,Academy sponsor led,Academies,Open,Secondary,11.0,16.0,Not applicable,Mixed,,,900.0,503.0,45.6,DL3 9SH,426190.0,515899.0,E01012314,E02002564,North East,Urban: Nearer to a major town or city,Not London,8414002.0,4.0,10290318,Requires Improvement S5 Reinspection Visit 1,2023-06-20,15/09/2023,2.0,Good,,2.0,2.0,2.0,2.0,Yes,9.0,12/11/2019,3.0,,3.0,39.7,44.4,25.9,-0.52,-0.83,-0.21,99.0,11.1,4.9,3.39,81.0,700.0,469.0,231,33,0,0,67.0,,,,503.0,29.6,29.6,17.0,53.622,1779.0,1.0,0.684,1.0,47.976,2.0,Q1 (lowest),Well below avg (<-0.5),100.0,-54.4
143846,306,Croydon,4007.0,Meridian High School,Academy sponsor led,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,,,960.0,537.0,65.2,CR0 0AH,539321.0,161259.0,E01001081,E02000229,London,Urban: Nearer to a major town or city,Outer London,3064007.0,5.0,10255405,Requires Improvement S5 Reinspection Visit 1,2023-01-24,20/03/2023,2.0,Good,,2.0,2.0,2.0,2.0,Yes,9.0,24/04/2019,3.0,,9.0,36.0,39.8,27.8,-0.7,-0.97,-0.43,98.0,47.2,22.2,3.32,108.0,980.0,532.0,448,45.71428571,0,0,54.3,,,,537.0,24.0,30.0,17.9,31.348,7650.0,3.0,0.532,3.0,34.125,3.0,Q1 (lowest),Well below avg (<-0.5),80.0,-14.799999999999997
143848,351,Bury,4000.0,Unsworth Academy,Academy sponsor led,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Non-selective,Does not apply,935.0,968.0,30.4,BL9 8LP,382083.0,407297.0,E01005056,E02001035,North West,Urban: Nearer to a major town or city,Not London,3514000.0,4.0,10119942,Academy First Section 5,2019-11-12,18/12/2019,2.0,Good,,2.0,2.0,2.0,2.0,Yes,9.0,27/04/2016,4.0,SM,9.0,46.5,66.1,39.4,0.21,0.0,0.42,94.0,20.6,17.2,3.96,180.0,935.0,948.0,0,0,13,1.39037433,101.4,,,,968.0,54.7,55.7,17.4,9.651,25369.0,8.0,0.214,7.0,6.397,8.0,Q3,Above avg (+0.1 to +0.5),40.0,-9.600000000000001
143853,831,Derby,4005.0,Noel-Baker Academy,Academy sponsor led,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Not applicable,Does not apply,1400.0,1243.0,42.7,DE24 0BR,437848.0,331863.0,E01013499,E02002823,East Midlands,Urban: Nearer to a major town or city,Not London,8314005.0,5.0,10212265,Special Measures S5 ReInspection,2022-02-15,03/04/2022,2.0,Good,,2.0,2.0,2.0,2.0,Yes,9.0,10/07/2018,4.0,SM,9.0,35.2,35.8,23.4,-0.84,-1.08,-0.6,96.0,37.2,8.8,3.03,137.0,1560.0,1137.0,423,27.11538462,0,0,72.9,,,,1243.0,77.4,81.4,15.3,38.976,4874.0,2.0,0.725,1.0,45.393,2.0,Q1 (lowest),Well below avg (<-0.5),100.0,-57.3
143854,811,East Riding of Yorkshire,4001.0,Driffield School and Sixth Form,Academy sponsor led,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,Does not apply,1992.0,1404.0,25.5,YO25 5HR,503257.0,458161.0,E01034760,E02006891,Yorkshire and the Humber,Urban: Further from a major town or city,Not London,8114001.0,2.0,10121661,Academy First Section 5,2020-01-08,04/02/2020,2.0,Good,,2.0,2.0,2.0,2.0,Yes,2.0,01/03/2016,4.0,SM,9.0,43.3,58.2,38.6,-0.2,-0.37,-0.02,98.0,47.4,22.3,3.96,251.0,1992.0,1385.0,607,30.47188755,0,0,69.5,312.0,173.0,55.4,1404.0,80.76,81.25,17.3,10.474,24411.0,8.0,0.273,6.0,12.343,7.0,Q2,Below avg (-0.5 to -0.1),50.0,-24.5
143857,856,Leicester,4002.0,Lancaster Academy,Academy sponsor led,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Not applicable,Does not apply,1200.0,962.0,37.6,LE2 6FU,459327.0,301176.0,E01013705,E02006817,East Midlands,Urban: Nearer to a major town or city,Not London,8564002.0,5.0,10298510,Requires Improvement S5 Reinspection Visit 1,2024-02-27,02/05/2024,2.0,Good,,2.0,2.0,2.0,2.0,Yes,9.0,04/02/2020,3.0,,3.0,36.6,46.0,29.0,-0.65,-0.9,-0.39,60.0,8.0,4.0,2.96,200.0,1200.0,1035.0,165,13.75,0,0,86.2,,,,962.0,47.0,49.8,19.3,23.543,12094.0,4.0,0.285,6.0,16.648,5.0,Q1 (lowest),Well below avg (<-0.5),50.0,-12.399999999999999
143864,816,York,4000.0,Vale of York Academy,Academy sponsor led,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Non-selective,Does not apply,905.0,701.0,23.5,YO30 6ZS,459079.0,453721.0,E01013428,E02002777,Yorkshire and the Humber,Urban: Nearer to a major town or city,Not London,8164000.0,2.0,10121663,Academy First Section 5,2019-11-13,10/12/2019,2.0,Good,,2.0,2.0,2.0,2.0,Yes,9.0,07/10/2015,4.0,SM,9.0,43.7,60.8,47.6,-0.06,-0.31,0.18,90.0,41.3,23.1,3.98,143.0,974.0,717.0,257,26.38603696,0,0,73.6,,,,701.0,39.88,40.46,17.3,8.435,26921.0,8.0,0.271,6.0,13.122,6.0,Q2,Average (-0.1 to +0.1),50.0,-26.5
143877,311,Havering,4025.0,The Royal Liberty School,Academy converter,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Boys,Non-selective,,750.0,738.0,19.0,RM2 6HJ,553212.0,189729.0,E01002383,E02000473,London,Urban: Nearer to a major town or city,Outer London,3114025.0,3.0,ITS412741,S5 Inspection,2013-05-15,10/06/2013,2.0,Good,,9.0,9.0,9.0,2.0,9,9.0,30/09/2009,2.0,,9.0,51.1,77.8,64.6,0.47,0.23,0.71,91.0,75.7,38.2,4.72,144.0,750.0,742.0,8,1.06666667,0,0,98.9,,,,738.0,47.06,47.21,15.6,9.69,25315.0,8.0,0.226,7.0,8.965,8.0,Q3,Above avg (+0.1 to +0.5),40.0,-21.0
143890,931,Oxfordshire,4125.0,Larkmead School,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,Does not apply,1060.0,940.0,20.5,OX14 1RF,448466.0,197806.0,E01028698,E02005983,South East,Urban: Nearer to a major town or city,Not London,9314125.0,1.0,ITS427417,Requires Improvement S5 Reinspection Visit 1,2015-02-03,02/03/2015,2.0,Good,,9.0,9.0,9.0,2.0,9,2.0,20/02/2013,3.0,,9.0,44.1,53.4,40.4,0.02,-0.21,0.24,94.0,27.3,14.9,3.79,161.0,1060.0,917.0,143,13.49056604,0,0,86.5,160.0,123.0,76.9,940.0,48.62,52.07,18.1,3.933,31922.0,10.0,0.118,9.0,2.31,10.0,Q2,Average (-0.1 to +0.1),20.0,0.5
143895,334,Solihull,4037.0,Smith's Wood Academy,Academy sponsor led,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Non-selective,Does not apply,1000.0,744.0,60.9,B36 0UE,417428.0,288947.0,E01010237,E02002084,West Midlands,Urban: Nearer to a major town or city,Not London,3344037.0,5.0,10256933,Requires Improvement S5 Reinspection Visit 1,2023-03-07,14/06/2023,4.0,Inadequate,SM,4.0,4.0,4.0,4.0,No,9.0,01/05/2019,3.0,,9.0,30.0,42.1,16.6,-1.52,-1.76,-1.28,91.0,31.7,12.4,2.86,145.0,1400.0,775.0,625,44.64285714,0,0,55.4,,,,744.0,40.6,41.6,17.9,30.446,8059.0,3.0,0.508,3.0,43.342,2.0,Q1 (lowest),Well below avg (<-0.5),80.0,-19.1
143899,860,Staffordshire,4178.0,Chase Terrace Academy,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,Does not apply,1411.0,1230.0,21.9,WS7 2DB,404661.0,309529.0,E01029490,E02006154,West Midlands,Urban: Nearer to a major town or city,Not London,8604178.0,2.0,10378272,Requires Improvement S5 Reinspection Visit 1,2025-04-29,08/06/2025,,,,2.0,2.0,2.0,2.0,Yes,2.0,06/12/2022,3.0,,2.0,41.3,61.3,37.0,-0.45,-0.63,-0.27,98.0,13.6,5.8,3.37,243.0,1476.0,1259.0,217,14.70189702,0,0,85.3,186.0,132.0,71.0,1230.0,71.6,72.6,16.9,12.728,21742.0,7.0,0.224,7.0,28.062,3.0,Q2,Below avg (-0.5 to -0.1),40.0,-18.1
143901,936,Surrey,4454.0,The Ashcombe School,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,Does not apply,1476.0,1513.0,11.0,RH4 1LY,516706.0,150165.0,E01030533,E02006370,South East,Urban: Nearer to a major town or city,Not London,9364454.0,1.0,ITS453387,S5 Inspection,2015-01-28,26/02/2015,2.0,Good,,9.0,9.0,9.0,2.0,9,2.0,10/11/2010,2.0,,9.0,54.0,81.7,58.6,0.27,0.1,0.45,97.0,72.5,53.4,5.13,251.0,1490.0,1494.0,0,0,4,0.26845638,100.3,290.0,285.0,98.3,1513.0,90.63,96.71,15.6,3.393,32398.0,10.0,0.061,10.0,0.47,10.0,Q4 (highest),Above avg (+0.1 to +0.5),10.0,1.0
143902,936,Surrey,4073.0,Therfield School,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,Does not apply,1375.0,1046.0,19.8,KT22 7NZ,516174.0,157614.0,E01030551,E02006364,South East,Urban: Nearer to a major town or city,Not London,9364073.0,1.0,ITS406305,S5 Inspection,2013-02-28,21/03/2013,2.0,Good,,9.0,9.0,9.0,2.0,9,9.0,10/11/2010,3.0,,9.0,50.3,72.0,55.4,0.08,-0.14,0.29,95.0,63.4,44.6,4.74,175.0,1319.0,1056.0,263,19.93934799,0,0,80.1,269.0,141.0,52.4,1046.0,66.12,71.12,14.7,28.665,8947.0,3.0,0.47,3.0,41.164,2.0,Q3,Average (-0.1 to +0.1),80.0,-60.2
143903,936,Surrey,4460.0,Carrington School,Academy converter,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Non-selective,Does not apply,1088.0,997.0,27.3,RH1 4AD,528447.0,150848.0,E01035358,E02006385,South East,Urban: Nearer to a major town or city,Not London,9364460.0,2.0,10268254,Requires Improvement S5 Reinspection Visit 1,2023-05-17,27/06/2023,2.0,Good,,2.0,2.0,2.0,2.0,Yes,9.0,02/07/2019,3.0,,9.0,45.6,62.4,47.5,-0.08,-0.3,0.13,92.0,48.1,25.4,4.02,181.0,1050.0,984.0,66,6.28571429,0,0,93.7,,,,997.0,58.39,59.39,16.8,16.188,18051.0,6.0,0.408,4.0,6.168,8.0,Q2,Average (-0.1 to +0.1),70.0,-42.7
143905,937,Warwickshire,4114.0,Southam College,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,Does not apply,1650.0,1623.0,16.5,CV47 0JW,441444.0,262297.0,E01031220,E02006507,West Midlands,Larger rural: Nearer to a major town or city,Not London,9374114.0,1.0,10199445,S5 Inspection,2021-09-15,10/11/2021,1.0,Outstanding,,1.0,1.0,1.0,1.0,Yes,1.0,26/03/2014,1.0,,9.0,49.6,68.6,50.4,0.08,-0.09,0.25,98.0,78.8,41.3,4.63,264.0,1650.0,1657.0,0,0,7,0.42424242,100.4,300.0,316.0,105.3,1623.0,91.86,91.86,17.7,7.634,27889.0,9.0,0.161,8.0,12.987,6.0,Q3,Average (-0.1 to +0.1),30.0,-13.5
143907,370,Barnsley,4009.0,Netherwood Academy,Academy sponsor led,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Non-selective,Does not apply,1600.0,1271.0,36.1,S73 8FE,440008.0,403967.0,E01007448,E02001531,Yorkshire and the Humber,Urban: Nearer to a major town or city,Not London,3704009.0,4.0,10297437,Requires Improvement S5 Reinspection Visit 1,2024-03-12,30/04/2024,2.0,Good,,2.0,3.0,2.0,2.0,Yes,9.0,19/10/2021,3.0,,3.0,42.6,51.1,34.3,-0.41,-0.59,-0.23,98.0,33.5,18.0,3.79,233.0,1600.0,1244.0,356,22.25,0,0,77.8,,,,1271.0,69.55,70.55,18.0,31.035,7791.0,3.0,0.46,3.0,36.811,2.0,Q2,Below avg (-0.5 to -0.1),80.0,-43.9
143916,371,Doncaster,4006.0,XP East,Free schools,Free Schools,Open,Secondary,11.0,19.0,Has a sixth form,Mixed,,,450.0,280.0,23.6,DN4 5NG,458631.0,402107.0,E01007644,E02001557,Yorkshire and the Humber,Urban: Nearer to a major town or city,Not London,3714006.0,4.0,10313564,Requires Improvement S5 Reinspection Visit 1,2024-06-11,11/07/2024,3.0,Requires improvement,,3.0,1.0,1.0,3.0,Yes,2.0,12/10/2021,3.0,,2.0,44.4,67.4,39.1,-0.33,-0.76,0.09,93.0,47.8,26.1,4.11,46.0,300.0,288.0,12,4,0,0,96.0,50.0,44.0,88.0,280.0,18.98,19.98,14.0,19.384,15204.0,5.0,0.375,4.0,26.659,4.0,Q2,Below avg (-0.5 to -0.1),70.0,-46.4
143923,391,Newcastle upon Tyne,4005.0,Great Park Academy,Free schools,Free Schools,Open,Middle deemed secondary,9.0,16.0,Does not have a sixth form,Mixed,,,1200.0,327.0,9.8,NE13 9FR,422351.0,571427.0,E01035614,E02007095,North East,Urban: Nearer to a major town or city,Not London,3914005.0,1.0,10297438,S5 Inspection,2024-07-09,24/09/2024,2.0,Good,,2.0,1.0,1.0,2.0,Yes,9.0,,,,,,,,,,,,,,,0.0,1200.0,181.0,1019,84.91666667,0,0,15.1,,,,327.0,18.0,18.0,18.2,3.326,32455.0,10.0,0.056,10.0,2.405,10.0,,,10.0,-0.1999999999999993
143924,308,Enfield,4003.0,Wren Academy Enfield,Free schools,Free Schools,Open,Secondary,11.0,18.0,Not applicable,Mixed,Non-selective,Church of England,1220.0,918.0,11.0,EN2 8GH,531485.0,198010.0,E01001468,E02000286,London,Urban: Nearer to a major town or city,Outer London,3084003.0,2.0,10247146,S5 Inspection,2022-11-01,05/07/2023,2.0,Good,,2.0,2.0,2.0,2.0,Yes,9.0,,,,,,,,,,,,,,,0.0,920.0,734.0,186,20.2173913,0,0,79.8,,,,918.0,51.27,52.27,17.6,21.748,13337.0,4.0,0.205,7.0,4.357,9.0,,,40.0,-29.0
143927,203,Greenwich,4006.0,Royal Greenwich Trust School,Free schools,Free Schools,Open,Secondary,11.0,19.0,Has a sixth form,Mixed,Non-selective,,900.0,854.0,48.2,SE7 8LJ,542041.0,179040.0,E01034198,E02006994,London,Urban: Nearer to a major town or city,Inner London,2034006.0,4.0,10241130,Requires Improvement S5 Reinspection Visit 1,2022-10-11,06/12/2022,2.0,Good,,2.0,2.0,2.0,2.0,Yes,2.0,09/01/2019,3.0,,9.0,39.7,55.6,34.7,-0.36,-0.6,-0.11,88.0,25.0,13.9,3.49,144.0,1050.0,850.0,200,19.04761905,0,0,81.0,300.0,97.0,32.3,854.0,45.73,49.73,17.2,24.619,11354.0,4.0,0.512,3.0,15.723,6.0,Q1 (lowest),Below avg (-0.5 to -0.1),80.0,-31.799999999999997
143934,831,Derby,4006.0,Lees Brook Academy,Academy converter,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,,,1147.0,1101.0,35.1,DE21 4QX,438868.0,337555.0,E01013506,E02002801,East Midlands,Urban: Nearer to a major town or city,Not London,8314006.0,3.0,10288355,Requires Improvement S5 Reinspection Visit 1,2023-09-19,26/10/2023,2.0,Good,,2.0,2.0,2.0,2.0,Yes,2.0,05/11/2019,3.0,,3.0,41.9,62.8,37.7,-0.24,-0.44,-0.04,97.0,18.8,9.7,3.4,207.0,1205.0,1085.0,120,9.95850622,0,0,90.0,110.0,54.0,49.1,1101.0,65.76,67.76,16.2,17.018,17257.0,6.0,0.261,6.0,19.251,5.0,Q2,Below avg (-0.5 to -0.1),50.0,-14.899999999999999
143938,371,Doncaster,4007.0,Outwood Academy Danum,Academy sponsor led,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,,,1926.0,1157.0,38.2,DN2 5QD,460863.0,404544.0,E01007566,E02001556,Yorkshire and the Humber,Urban: Nearer to a major town or city,Not London,3714007.0,5.0,10290730,S5 Inspection,2024-05-08,20/06/2024,2.0,Good,,2.0,3.0,2.0,2.0,Yes,2.0,29/11/2018,2.0,,9.0,39.3,53.7,32.7,-0.17,-0.38,0.04,84.0,29.0,19.6,3.48,214.0,1380.0,1149.0,231,16.73913043,0,0,83.3,150.0,75.0,50.0,1157.0,65.6,67.6,17.1,55.742,1501.0,1.0,0.654,1.0,71.991,1.0,Q1 (lowest),Below avg (-0.5 to -0.1),100.0,-61.8
143946,311,Havering,4013.0,Hornchurch High School,Academy converter,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,,,932.0,717.0,31.5,RM12 4AJ,552646.0,186721.0,E01002324,E02000484,London,Urban: Nearer to a major town or city,Outer London,3114013.0,3.0,10058922,S5 Inspection,2019-01-22,04/03/2019,2.0,Good,,9.0,9.0,9.0,2.0,Yes,9.0,24/02/2015,3.0,,9.0,51.1,73.4,55.2,0.32,0.09,0.56,90.0,44.8,29.2,4.6,154.0,990.0,757.0,233,23.53535354,0,0,76.5,,,,717.0,48.55,53.55,13.4,17.294,17013.0,6.0,0.244,6.0,23.94,4.0,Q3,Above avg (+0.1 to +0.5),50.0,-18.5
143954,886,Kent,4015.0,The Lenham School,Academy sponsor led,Academies,Open,Secondary,11.0,18.0,Has a sixth form,Mixed,Non-selective,Does not apply,1012.0,826.0,29.0,ME17 2LL,589367.0,152380.0,E01024362,E02005078,South East,Larger rural: Nearer to a major town or city,Not London,8864015.0,2.0,10111405,Academy First Section 5,2019-11-05,01/12/2019,2.0,Good,,2.0,2.0,2.0,2.0,Yes,2.0,09/12/2015,4.0,SM,9.0,38.6,46.9,25.5,-0.32,-0.56,-0.08,94.0,75.2,19.3,3.44,145.0,950.0,806.0,144,15.15789474,0,0,84.8,200.0,34.0,17.0,826.0,40.0,44.0,18.8,18.864,15613.0,5.0,0.504,3.0,14.643,6.0,Q1 (lowest),Below avg (-0.5 to -0.1),80.0,-51.0
143963,373,Sheffield,4276.0,The Birley Academy,Academy converter,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Non-selective,Does not apply,1163.0,1108.0,36.4,S12 3BP,439829.0,382812.0,E01007842,E02006869,Yorkshire and the Humber,Urban: Nearer to a major town or city,Not London,3734276.0,4.0,10379399,Requires Improvement S5 Reinspection Visit 2,2025-05-13,01/07/2025,,,,2.0,2.0,2.0,2.0,Yes,9.0,08/03/2023,3.0,,3.0,38.6,57.7,36.3,-0.28,-0.48,-0.07,92.0,6.5,4.5,3.29,201.0,1163.0,1101.0,62,5.33104041,0,0,94.7,,,,1108.0,59.64,61.64,18.0,23.47,12148.0,4.0,0.403,4.0,29.842,3.0,Q1 (lowest),Below avg (-0.5 to -0.1),70.0,-33.6
143981,908,Cornwall,4146.0,Helston Community College,Academy converter,Academies,Open,Secondary,0.0,18.0,Has a sixth form,Mixed,Non-selective,,1712.0,1326.0,20.5,TR13 8NR,166030.0,28115.0,E01018885,E02003928,South West,Urban: Further from a major town or city,Not London,9084146.0,2.0,10240633,S5 Inspection,2022-11-09,15/01/2023,2.0,Good,,2.0,2.0,2.0,2.0,Yes,2.0,19/11/2013,2.0,,9.0,39.2,54.3,25.6,-0.48,-0.67,-0.3,99.0,13.9,7.6,3.25,223.0,1712.0,1330.0,382,22.31308411,0,0,77.7,462.0,187.0,40.5,1326.0,75.9,79.25,16.7,20.006,14715.0,5.0,0.274,6.0,19.252,5.0,Q1 (lowest),Below avg (-0.5 to -0.1),50.0,-29.5
143984,931,Oxfordshire,4082.0,Icknield Community College,Academy converter,Academies,Open,Secondary,11.0,16.0,Does not have a sixth form,Mixed,Non-selective,Does not apply,700.0,766.0,13.9,OX49 5RB,468795.0,194866.0,E01028679,E02005965,South East,Larger rural: Nearer to a major town or city,Not London,9314082.0,1.0,ITS453846,Requires Improvement S5 Reinspection Visit 1,2015-03-19,20/04/2015,2.0,Good,,9.0,9.0,9.0,2.0,9,9.0,07/11/2013,3.0,,9.0,47.2,66.4,47.0,0.24,0.01,0.47,96.0,60.4,32.2,4.41,149.0,850.0,728.0,122,14.35294118,0,0,85.6,,,,766.0,45.8,45.8,16.7,14.064,20329.0,7.0,0.211,7.0,12.985,6.0,Q3,Above avg (+0.1 to +0.5),40.0,-26.1
